marketDate,securityType,symbol,downRom,upRom,Kurtosis,VaR,Beta
2024-10-31,CS,ALGT,-0.62162,0.62117,1.32236,0.84927,1.45248
2024-10-31,CS,ALHC,-0.72571,0.95309,6.96449,1.0877,0.67383
2024-10-31,CS,ALIT,-0.51211,0.52428,17.44466,0.57069,0.87474
2024-10-31,CS,ALK,-0.51119,0.49637,6.09487,0.55567,1.11977
2024-10-31,CS,ALKS,-0.39621,0.59879,11.20259,0.57696,0.41821
2024-10-31,CS,ALKT,-0.46917,0.56969,1.77427,0.5918,1.64481
2024-10-31,CS,ALL,-0.34139,0.37085,2.53648,0.31018,0.12042
2024-10-31,CS,ALLE,-0.31743,0.41042,2.00889,0.34334,0.79526
2024-10-31,CS,ALLK,-1.45389,1.0,21.76965,2.0556,2.01946
2024-10-31,CS,ALLO,-0.78295,0.97296,0.81289,1.36748,2.05151
2024-10-31,CS,ALLR,-1.43944,0.99217,3.6307,2.12231,0.96825
2024-10-31,CS,ALLT,-0.63429,0.66748,3.08793,0.80966,0.99789
2024-10-31,CS,ALLY,-0.5408,0.54906,14.84893,0.58027,1.32063
2024-10-31,Other,ALLpB,-1.0,1.0,9.01282,0.10835,0.03921
2024-10-31,Other,ALLpH,-1.0,1.0,1.87872,0.27028,0.47053
2024-10-31,Other,ALLpI,-1.0,1.0,3.71521,0.27628,0.47234
2024-10-31,Other,ALLpJ,-1.0,1.0,2.898,0.13817,0.2084
2024-10-31,CS,ALMS,-0.7172,0.84032,1.2533,1.11208,0.18303
2024-10-31,CS,ALNT,-0.59179,0.6717,10.32793,0.8055,1.08941
2024-10-31,CS,ALNY,-0.46588,0.90161,60.44562,0.77251,0.47501
2024-10-31,CS,ALOT,-0.42958,0.52251,2.58617,0.53905,0.32651
2024-10-31,CS,ALRM,-0.37711,0.46882,4.20732,0.4619,1.23181
2024-10-31,CS,ALRN,-1.16147,1.0,63.93962,2.50443,0.77622
2024-10-31,CS,ALRS,-0.598,0.53215,7.60326,0.62039,1.03243
2024-10-31,CS,ALSA,-0.61545,0.61014,11.65943,0.51908,0.03626
2024-10-31,Other,ALSAR,-1.0,1.0,73.94775,18.52065,21.64452
2024-10-31,Other,ALSAU,-1.0,1.0,-0.40307,0.81359,-0.30317
2024-10-31,Other,ALSAW,-1.0,1.0,0.9175,6.08353,-7.47281
2024-10-31,CS,ALSN,-0.37243,0.52243,17.22897,0.40966,0.89452
2024-10-31,CS,ALT,-0.92936,1.4061,3.64792,1.6771,1.84115
2024-10-31,CS,ALTG,-0.77409,0.74256,4.82034,1.04696,0.95338
2024-10-31,Other,ALTGpA,-1.0,1.0,2.97073,0.18794,0.1009
2024-10-31,CS,ALTI,-0.73987,0.93083,2.22206,1.24543,1.99047
2024-10-31,Other,ALTL,-1.0,1.0,2.13572,0.15901,0.43681
2024-10-31,CS,ALTM,-0.65059,1.31957,15.51194,1.34235,1.80129
2024-10-31,CS,ALTO,-1.34683,0.74561,76.20361,1.35682,0.95523
2024-10-31,CS,ALTR,-0.45627,0.62173,5.12957,0.58959,1.44516
2024-10-31,CS,ALTS,-0.92135,1.0,9.35326,2.1704,2.43152
2024-10-31,Other,ALTY,-1.0,1.0,3.02374,0.1386,0.45813
2024-10-31,CS,ALUR,-1.0,1.0,93.88826,3.13485,-0.55198
2024-10-31,Other,ALUR.WS,-1.0,1.0,8.43658,4.21218,-2.28089
2024-10-31,CS,ALV,-0.428,0.41758,4.69857,0.45059,1.09248
2024-10-31,CS,ALVO,-0.50899,0.66352,9.33896,0.62435,0.54985
2024-10-31,Other,ALVOW,-1.0,1.0,1.74815,2.27836,-1.20827
2024-10-31,CS,ALVR,-1.0,1.0,84.85151,1.42934,1.16087
2024-10-31,CS,ALX,-0.3805,0.44485,2.89681,0.42756,0.80603
2024-10-31,CS,ALXO,-1.12241,1.16162,9.05848,1.71628,2.14348
2024-10-31,CS,ALZN,-1.19549,1.0,152.76518,3.52249,2.67342
2024-10-31,CS,AM,-0.32121,0.37519,2.35616,0.32072,0.65653
2024-10-31,CS,AMAL,-0.3855,0.49007,1.35032,0.47528,0.97516
2024-10-31,CS,AMAT,-0.55756,0.54563,2.38243,0.65887,2.34613
2024-10-31,Other,AMAX,-1.0,1.0,1.09277,0.14699,0.51419
2024-10-31,CS,AMBA,-0.53913,0.69582,7.56539,0.79059,2.43628
2024-10-31,CS,AMBC,-0.62227,0.65198,22.54942,0.69921,0.40817
2024-10-31,CS,AMBI,-0.77004,1.1193,4.53449,1.40137,1.11787
2024-10-31,Other,AMBI.WS,-1.0,1.0,2.41827,3.28141,-1.94233
2024-10-31,Other,AMBO,-1.0,1.0,107.61115,4.51917,-1.61345
2024-10-31,CS,AMBP,-0.49004,0.49011,2.33354,0.57155,0.55109
2024-10-31,Other,AMBP.WS,-1.0,1.0,2.01611,4.10068,-0.24612
2024-10-31,CS,AMC,-0.92033,1.0,57.09545,1.87748,1.31738
2024-10-31,CS,AMCR,-0.29603,0.42016,10.18469,0.32592,0.57827
2024-10-31,CS,AMCX,-0.97272,0.75439,13.5493,1.19502,1.11553
2024-10-31,CS,AMD,-0.64028,0.61437,1.887,0.79072,2.28664
2024-10-31,Other,AMDL,-1.0,1.0,1.51328,1.68243,4.47225
2024-10-31,Other,AMDS,-1.0,1.0,2.62091,0.87542,-2.27817
2024-10-31,Other,AMDY,-1.0,1.0,3.62959,0.73113,1.88786
2024-10-31,CS,AME,-0.40565,0.43571,14.21756,0.35532,0.64747
2024-10-31,CS,AMED,-0.25971,0.31428,34.6754,0.16603,0.1165
2024-10-31,CS,AMG,-0.34397,0.40752,2.50508,0.34296,0.98083
2024-10-31,CS,AMGN,-0.36907,0.45108,15.1262,0.37902,0.68858
2024-10-31,CS,AMH,-0.30931,0.38354,2.3607,0.32464,0.62765
2024-10-31,Other,AMHpG,-1.0,1.0,2.21636,0.23269,0.31592
2024-10-31,Other,AMHpH,-1.0,1.0,1.43853,0.22061,0.31599
2024-10-31,Other,AMID,-1.0,1.0,0.26327,0.24689,1.04183
2024-10-31,CS,AMIX,-1.45678,1.0,46.69014,3.61626,0.68253
2024-10-31,Other,AMJB,-1.0,1.0,0.4634,0.23896,0.48645
2024-10-31,CS,AMKR,-0.66151,0.57571,6.05341,0.7885,2.50837
2024-10-31,CS,AMLI,-1.0,1.0,9.84311,1.50071,1.24746
2024-10-31,Other,AMLP,-1.0,1.0,0.65512,0.22527,0.44931
2024-10-31,CS,AMLX,-1.0,1.02923,67.1805,1.87397,1.67568
2024-10-31,CS,AMN,-0.69413,0.58384,8.18068,0.84052,0.68604
2024-10-31,Other,AMNA,-1.0,1.0,0.88853,0.18579,0.41313
2024-10-31,Other,AMND,-1.0,1.0,0.77375,0.18211,0.40116
2024-10-31,Other,AMOM,-1.0,1.0,1.96751,0.32512,1.51897
2024-10-31,CS,AMP,-0.32367,0.34994,1.61463,0.2695,0.79431
2024-10-31,Other,AMPD,-1.0,1.0,1.69114,0.25595,0.02894
2024-10-31,CS,AMPG,-1.0,1.0,11.802,1.33938,0.65871
2024-10-31,Other,AMPGW,-1.0,1.0,3.96194,8.07648,-3.83977
2024-10-31,CS,AMPH,-0.50621,0.62124,11.19244,0.64807,0.6817
2024-10-31,CS,AMPL,-0.56012,0.54773,5.65353,0.67446,1.3962
2024-10-31,CS,AMPS,-0.81694,0.90426,4.03512,1.25523,2.43541
2024-10-31,CS,AMPX,-1.02195,1.23611,2.38534,1.78539,2.24868
2024-10-31,Other,AMPX.WS,-1.0,1.0,2.17208,3.10472,-0.37134
2024-10-31,CS,AMPY,-0.6269,0.64863,9.18621,0.78139,1.06218
2024-10-31,CS,AMR,-0.69412,0.70428,5.21818,0.89564,1.01408
2024-10-31,CS,AMRC,-0.7534,0.93717,1.93741,1.2729,2.24232
2024-10-31,CS,AMRK,-0.48083,0.69288,7.41323,0.71973,0.97966
2024-10-31,Other,AMRN,-1.0,1.0,8.80338,1.31801,1.36855
2024-10-31,CS,AMRX,-0.40632,0.67995,3.89657,0.64372,1.35545
2024-10-31,CS,AMS,-0.48524,0.63806,14.10815,0.61856,0.21765
2024-10-31,CS,AMSC,-0.72877,1.08652,8.88515,1.22452,2.94244
2024-10-31,CS,AMSF,-0.40698,0.43445,16.54542,0.39455,0.28238
2024-10-31,CS,AMST,-0.79844,1.0,45.41679,1.64716,0.79188
2024-10-31,CS,AMT,-0.35269,0.42314,1.72406,0.38377,0.1813
2024-10-31,CS,AMTB,-0.45702,0.5603,2.40102,0.60211,1.31575
2024-10-31,Other,AMTD,-1.0,1.0,4.46561,0.85122,0.3678
2024-10-31,CS,AMTM,-1.17572,0.53804,11.75254,1.21001,3.06908
2024-10-31,Other,AMTR,-1.0,1.0,1.57752,0.18627,0.43794
2024-10-31,CS,AMTX,-0.73572,1.18079,12.25843,1.40412,2.17818
2024-10-31,Other,AMUB,-1.0,1.0,0.58328,0.22971,0.47572
2024-10-31,CS,AMWD,-0.49761,0.59694,7.64058,0.62201,1.51128
2024-10-31,CS,AMWL,-0.92655,1.35264,7.90854,1.70512,1.9838
2024-10-31,Other,AMX,-1.0,1.0,1.28558,0.41471,0.73889
2024-10-31,Other,AMZA,-1.0,1.0,0.42131,0.29818,0.53998
2024-10-31,Other,AMZD,-1.0,1.0,4.40125,0.44776,-1.44858
2024-10-31,CS,AMZN,-0.3938,0.42089,4.58951,0.40619,1.44302
2024-10-31,Other,AMZP,-1.0,1.0,4.67848,0.33263,1.20008
2024-10-31,Other,AMZU,-1.0,1.0,5.13501,0.75963,2.63809
2024-10-31,Other,AMZY,-1.0,1.0,5.49643,0.39298,1.1378
2024-10-31,Other,AMZZ,-1.0,1.0,4.58935,0.86977,2.84612
2024-10-31,CS,AN,-0.42766,0.48649,0.94655,0.53159,1.36203
2024-10-31,CS,ANAB,-0.96852,0.77246,9.14731,1.14848,1.08913
2024-10-31,CS,ANDE,-0.50293,0.42673,5.11055,0.53093,0.88677
2024-10-31,CS,ANEB,-0.97962,1.49272,18.17253,1.68458,0.31814
2024-10-31,CS,ANET,-0.50541,0.55658,2.69217,0.58268,2.04744
2024-10-31,Other,ANEW,-1.0,1.0,0.4102,0.19562,1.00427
2024-10-31,CS,ANF,-0.64107,0.7139,10.3543,0.8514,1.6585
2024-10-31,CS,ANGH,-1.0,1.0,48.98635,2.42118,0.9488
2024-10-31,Other,ANGHW,-1.0,1.0,13.06979,8.39634,-2.02079
2024-10-31,CS,ANGI,-0.58215,0.97551,13.8628,1.0221,1.60901
2024-10-31,Other,ANGL,-1.0,1.0,1.47718,0.08466,0.26827
2024-10-31,CS,ANGO,-0.69855,0.81041,15.53931,0.93657,1.22743
2024-10-31,Other,ANGpA,-1.0,1.0,4.99641,0.10554,0.0481
2024-10-31,Other,ANGpB,-1.0,1.0,3.62929,0.13174,0.06126
2024-10-31,CS,ANIK,-1.00163,0.50679,60.73402,0.90795,0.93285
2024-10-31,CS,ANIP,-0.52062,0.54115,8.56602,0.62255,0.81176
2024-10-31,CS,ANIX,-0.6366,1.07042,4.15094,1.1834,0.6277
2024-10-31,Other,ANL,-1.0,1.0,13.19199,1.77772,0.27337
2024-10-31,CS,ANNX,-0.77769,1.28183,5.6154,1.43902,1.54306
2024-10-31,CS,ANRO,-1.0,0.7981,41.91177,1.9768,0.9406
2024-10-31,CS,ANSC,-0.16093,0.21265,0.94572,0.02045,-0.00578
2024-10-31,Other,ANSCU,-1.0,1.0,35.20312,0.3849,0.44404
2024-10-31,Other,ANSCW,-1.0,1.0,7.73083,2.49184,-1.40952
2024-10-31,CS,ANSS,-0.35346,0.55755,38.34603,0.4602,1.18619
2024-10-31,Other,ANTE,-1.0,1.0,16.59693,2.72918,-0.12438
2024-10-31,CS,ANTX,-1.0,0.93126,56.15936,2.0084,0.97854
2024-10-31,CS,ANVS,-1.0,1.0,17.36479,2.53711,2.22661
2024-10-31,CS,ANY,-1.05841,1.0,10.93697,2.37057,2.33857
2024-10-31,Other,AOA,-1.0,1.0,0.87157,0.15006,0.75598
2024-10-31,Other,AOCT,-1.0,1.0,0.20427,0.06216,0.22486
2024-10-31,Other,AOD,-1.0,1.0,2.7476,0.19918,0.77537
2024-10-31,Other,AOHY,-1.0,1.0,1.98311,0.05594,0.08266
2024-10-31,Other,AOK,-1.0,1.0,0.66705,0.0919,0.35253
2024-10-31,Other,AOM,-1.0,1.0,0.6636,0.10237,0.4296
2024-10-31,Other,AOMN,-1.0,1.0,2.97682,0.14467,0.19817
2024-10-31,CS,AOMR,-0.51728,0.46241,4.96055,0.54631,0.56724
2024-10-31,CS,AON,-0.3747,0.40978,10.04285,0.34003,0.31413
2024-10-31,Other,AOR,-1.0,1.0,0.69488,0.12328,0.59019
2024-10-31,CS,AORT,-0.379,0.60754,6.63409,0.54676,1.0625
2024-10-31,CS,AOS,-0.41357,0.37527,7.05695,0.38523,0.83828
2024-10-31,CS,AOSL,-0.66412,0.75846,5.16816,0.93316,2.12374
2024-10-31,Other,AOTG,-1.0,1.0,1.84213,0.33197,1.464
2024-10-31,CS,AOUT,-0.54323,0.58041,1.64263,0.71365,0.84699
2024-10-31,CS,AP,-0.75199,1.0,48.37168,1.51848,1.42992
2024-10-31,Other,AP.WS,-1.0,1.0,11.35464,5.7183,3.42442
2024-10-31,CS,APA,-0.48277,0.45102,1.3753,0.58343,0.61249
2024-10-31,CS,APAM,-0.37603,0.45216,2.20652,0.46037,1.28253
2024-10-31,Other,APCB,-1.0,1.0,0.91711,0.08355,0.0869
2024-10-31,CS,APCX,-1.0,1.0,10.37797,1.65364,0.96608
2024-10-31,Other,APCXW,-1.0,1.0,7.85442,3.79335,0.55485
2024-10-31,CS,APD,-0.55268,0.4615,25.79532,0.49838,0.37729
2024-10-31,CS,APDN,-1.0,1.0,35.88322,3.81185,1.83558
2024-10-31,CS,APEI,-0.89736,1.15426,14.80303,1.25541,1.45861
2024-10-31,CS,APG,-0.44895,0.44329,1.98314,0.47363,1.47306
2024-10-31,CS,APGE,-0.586,1.07392,24.08332,1.12911,1.14994
2024-10-31,CS,APH,-0.45033,0.37865,7.68132,0.37892,1.44035
2024-10-31,Other,API,-1.0,1.0,98.04686,1.62189,1.00478
2024-10-31,Other,APIE,-1.0,1.0,-0.02097,0.23514,0.82978
2024-10-31,CS,APLD,-1.02422,1.0,17.53137,2.09493,3.12464
2024-10-31,CS,APLE,-0.33745,0.39109,2.19284,0.36075,0.89653
2024-10-31,CS,APLM,-1.0,1.0,2.08492,1.55039,0.30235
2024-10-31,Other,APLMW,-1.0,1.0,2.54265,6.29103,0.90361
2024-10-31,CS,APLS,-0.699,0.70784,3.38476,0.98341,1.32946
2024-10-31,CS,APLT,-1.06387,1.0,29.17041,1.93001,1.03354
2024-10-31,Other,APLY,-1.0,1.0,1.86111,0.30843,0.69461
2024-10-31,CS,APM,-1.22544,1.0,225.0751,9.07375,1.18354
2024-10-31,Other,APMU,-1.0,1.0,0.59899,0.045,0.0317
2024-10-31,CS,APO,-0.45805,0.43092,6.27004,0.43315,1.23938
2024-10-31,Other,APOC,-1.0,1.0,1.54651,0.03234,0.1464
2024-10-31,CS,APOG,-0.38412,0.67595,33.39467,0.56909,1.30706
2024-10-31,Other,APOS,-1.0,1.0,1.92963,0.13355,0.18254
2024-10-31,Other,APOpA,-1.0,1.0,5.94816,0.36427,1.03665
2024-10-31,CS,APP,-0.53432,0.86984,8.2349,0.84947,2.38863
2024-10-31,CS,APPF,-0.49068,0.84149,35.88244,0.76178,1.21317
2024-10-31,CS,APPN,-0.72685,0.59131,7.94773,0.8378,1.71376
2024-10-31,CS,APPS,-0.85428,1.0,27.56891,1.75542,3.5134
2024-10-31,Other,APRD,-1.0,1.0,19.50764,0.09112,0.23032
2024-10-31,CS,APRE,-0.69481,1.2929,5.08577,1.41804,0.26652
2024-10-31,Other,APRH,-1.0,1.0,22.03394,0.07862,0.16993
2024-10-31,Other,APRJ,-1.0,1.0,21.41151,0.06466,0.12329
2024-10-31,Other,APRP,-1.0,1.0,1.65797,0.12708,0.64232
2024-10-31,Other,APRQ,-1.0,1.0,26.54218,0.05181,0.05871
2024-10-31,Other,APRT,-1.0,1.0,2.69749,0.11863,0.60766
2024-10-31,Other,APRW,-1.0,1.0,3.78928,0.07867,0.38263
2024-10-31,Other,APRZ,-1.0,1.0,3.30232,0.13904,0.70254
2024-10-31,CS,APT,-0.50385,0.60728,0.74703,0.71136,0.60439
2024-10-31,CS,APTO,-1.0,1.0,4.67997,1.31375,0.7952
2024-10-31,CS,APTV,-0.7046,0.51637,10.4973,0.75605,1.31157
2024-10-31,Other,APUE,-1.0,1.0,1.22796,0.18782,1.01306
2024-10-31,CS,APVO,-1.0,1.0,15.36813,2.93413,0.32777
2024-10-31,CS,APWC,-0.64994,0.6549,0.63699,0.85837,-0.00138
2024-10-31,CS,APXI,-0.17441,0.22817,4.66086,0.03459,0.01251
2024-10-31,Other,APXIU,-1.0,1.0,1.53674,0.62158,-0.70452
2024-10-31,Other,APXIW,-1.0,1.0,6.53109,8.40568,-3.03325
2024-10-31,CS,APYX,-1.07186,1.35254,8.24548,1.68625,1.27542
2024-10-31,CS,AQB,-1.02807,1.44195,6.16215,1.7281,0.87493
2024-10-31,CS,AQMS,-1.0,1.0,12.35496,1.50356,0.58505
2024-10-31,CS,AQN,-0.46718,0.44781,6.31649,0.52032,1.00826
2024-10-31,Other,AQNB,-1.0,1.0,7.74167,0.12328,0.00326
2024-10-31,CS,AQST,-0.79125,1.02347,1.37676,1.2561,1.46126
2024-10-31,CS,AQU,-0.22741,0.2704,4.59856,0.10945,0.04379
2024-10-31,Other,AQUNR,-1.0,1.0,1.18366,4.11628,0.22025
2024-10-31,Other,AQUNU,-1.0,1.0,-0.55497,0.94643,-0.01161
2024-10-31,Other,AQWA,-1.0,1.0,1.03908,0.22728,0.76861
2024-10-31,CS,AR,-0.49046,0.54704,2.75215,0.63486,1.04654
2024-10-31,CS,ARAY,-0.83796,1.32226,35.47049,1.41046,2.31402
2024-10-31,Other,ARB,-1.0,1.0,1.80594,0.047,0.08581
2024-10-31,CS,ARBB,-1.0,1.0,78.22323,4.16539,-0.20574
2024-10-31,CS,ARBE,-0.75058,0.95152,11.44424,1.09963,0.31185
2024-10-31,Other,ARBEW,-1.0,1.0,1.66985,3.2975,2.09723
2024-10-31,Other,ARBK,-1.0,1.0,2.97209,2.16562,2.7798
2024-10-31,Other,ARBKL,-1.0,1.0,2.19697,0.71803,0.99539
2024-10-31,CS,ARC,-0.4127,0.5659,9.51492,0.49233,0.24718
2024-10-31,CS,ARCB,-0.61083,0.52502,5.51012,0.70008,1.55733
2024-10-31,CS,ARCC,-0.28452,0.29431,3.65303,0.20052,0.41704
2024-10-31,CS,ARCH,-0.46148,0.51996,2.07775,0.59313,0.90052
2024-10-31,Other,ARCM,-1.0,1.0,56.62676,0.1078,-0.03875
2024-10-31,CS,ARCO,-0.4153,0.56682,8.43753,0.5688,0.82976
2024-10-31,CS,ARCT,-0.78819,0.93847,5.89094,1.2379,1.7408
2024-10-31,Other,ARDC,-1.0,1.0,1.61292,0.18499,0.24238
2024-10-31,CS,ARDT,-0.55863,0.58186,-0.0404,0.77529,0.8785
2024-10-31,CS,ARDX,-0.87982,1.04821,15.88667,1.23585,1.8656
2024-10-31,CS,ARE,-0.382,0.55357,6.04089,0.51127,1.14483
2024-10-31,Other,AREA,-1.0,1.0,-0.37001,0.18158,0.23851
2024-10-31,CS,AREB,-1.0,1.0,70.41499,3.36695,1.28585
2024-10-31,Other,AREBW,-1.0,1.0,0.82543,7.56973,6.76329
2024-10-31,CS,AREC,-0.81316,1.30606,9.11313,1.45668,0.63735
2024-10-31,CS,AREN,-1.0,1.0,5.39177,2.13918,0.7467
2024-10-31,CS,ARES,-0.39542,0.41097,1.23103,0.4062,1.15934
2024-10-31,Other,ARESpB,-1.0,1.0,1.74179,0.20586,0.43824
2024-10-31,Other,ARGD,-1.0,1.0,3.24621,0.21364,0.20187
2024-10-31,Other,ARGOpA,-1.0,1.0,13.51708,0.17618,0.11314
2024-10-31,Other,ARGT,-1.0,1.0,5.41879,0.42844,1.16625
2024-10-31,Other,ARGX,-1.0,1.0,30.18708,0.69554,0.76416
2024-10-31,CS,ARHS,-0.60602,0.73003,3.352,0.88257,1.45594
2024-10-31,CS,ARI,-0.46358,0.38908,4.24507,0.46389,1.01061
2024-10-31,CS,ARIS,-0.54763,0.70623,8.28954,0.76458,1.65248
2024-10-31,Other,ARKA,-1.0,1.0,5.84249,0.96089,1.53939
2024-10-31,Other,ARKB,-1.0,1.0,1.25536,0.87144,1.67463
2024-10-31,Other,ARKC,-1.0,1.0,9.39811,0.8203,1.32412
2024-10-31,Other,ARKD,-1.0,1.0,0.75088,0.72382,2.00989
2024-10-31,Other,ARKF,-1.0,1.0,0.57863,0.44329,1.81107
2024-10-31,Other,ARKG,-1.0,1.0,0.34009,0.67422,1.98948
2024-10-31,Other,ARKK,-1.0,1.0,0.4269,0.56878,2.17182
2024-10-31,CS,ARKO,-0.59262,0.65592,7.90151,0.77159,1.18483
2024-10-31,Other,ARKOW,-1.0,1.0,20.54906,4.3558,0.56287
2024-10-31,Other,ARKQ,-1.0,1.0,0.57134,0.38964,1.61201
2024-10-31,CS,ARKR,-0.52144,0.55712,1.62349,0.70382,0.63119
2024-10-31,Other,ARKW,-1.0,1.0,0.69991,0.48228,1.96806
2024-10-31,Other,ARKX,-1.0,1.0,0.42002,0.30887,1.15692
2024-10-31,Other,ARKY,-1.0,1.0,3.49771,0.96629,1.88462
2024-10-31,Other,ARKZ,-1.0,1.0,2.85019,1.01367,2.14189
2024-10-31,CS,ARL,-0.60394,0.6646,1.08486,0.87857,1.20766
2024-10-31,CS,ARLO,-0.66233,0.72644,7.85389,0.8898,1.70489
2024-10-31,CS,ARLP,-0.44671,0.40132,2.6679,0.42251,0.34394
2024-10-31,Other,ARLU,-1.0,1.0,1.10835,0.1438,0.72175
2024-10-31,Other,ARM,-1.0,1.0,22.67495,1.37021,3.42979
2024-10-31,CS,ARMK,-0.3734,0.38861,3.09569,0.36603,0.72277
2024-10-31,CS,ARMN,-0.53582,0.59867,0.44028,0.75002,1.37138
2024-10-31,CS,ARMP,-0.88201,1.14484,3.83206,1.4695,1.05877
2024-10-31,CS,AROC,-0.44085,0.43708,0.61214,0.49107,0.95757
2024-10-31,CS,AROW,-0.407,0.51029,1.10465,0.52012,0.94203
2024-10-31,Other,ARP,-1.0,1.0,2.27583,0.15232,0.67101
2024-10-31,CS,ARQ,-0.68842,1.25192,30.11436,1.2989,1.01593
2024-10-31,CS,ARQQ,-0.99336,1.46641,6.03308,1.84789,1.97548
2024-10-31,Other,ARQQW,-1.0,1.0,2.2487,5.32719,2.79948
2024-10-31,CS,ARQT,-0.73357,1.15169,0.85666,1.34764,1.20789
2024-10-31,CS,ARR,-0.39439,0.42492,1.74568,0.4149,0.9786
2024-10-31,CS,ARRY,-0.77295,0.80045,3.23825,1.19099,1.88786
2024-10-31,Other,ARRpC,-1.0,1.0,1.79779,0.19912,0.1905
2024-10-31,CS,ARTL,-0.5902,0.73936,2.17106,0.93012,0.84113
2024-10-31,CS,ARTNA,-0.42348,0.44171,3.73144,0.4883,0.53986
2024-10-31,CS,ARTV,-0.93483,0.95846,1.43126,1.39896,0.23877
2024-10-31,CS,ARTW,-0.49505,0.74311,7.20795,0.76693,0.16953
2024-10-31,Other,ARTY,-1.0,1.0,0.86764,0.41356,1.74856
2024-10-31,CS,ARVN,-0.62998,0.95935,11.58875,1.06507,1.47567
2024-10-31,Other,ARVR,-1.0,1.0,0.70884,0.29415,1.34652
2024-10-31,CS,ARW,-0.49911,0.42014,13.63645,0.47793,1.14039
2024-10-31,CS,ARWR,-0.7821,0.75563,7.56407,1.05285,1.60306
2024-10-31,CS,AS,-0.5798,0.61979,1.21758,0.77594,1.21269
2024-10-31,Other,ASA,-1.0,1.0,0.50513,0.42768,0.7698
2024-10-31,Other,ASAI,-1.0,1.0,0.77786,0.77292,1.13434
2024-10-31,CS,ASAN,-0.66702,0.65801,3.88514,0.88917,1.87974
2024-10-31,CS,ASB,-0.38754,0.48374,1.45939,0.46152,1.10519
2024-10-31,Other,ASBA,-1.0,1.0,3.06082,0.24638,0.36165
2024-10-31,Other,ASBpE,-1.0,1.0,1.24,0.29969,0.51105
2024-10-31,Other,ASBpF,-1.0,1.0,1.25338,0.28438,0.3302
2024-10-31,CS,ASC,-0.42826,0.55818,9.58559,0.56697,0.80976
2024-10-31,Other,ASEA,-1.0,1.0,2.79153,0.22452,0.54775
2024-10-31,Other,ASET,-1.0,1.0,1.23235,0.18594,0.60416
2024-10-31,Other,ASG,-1.0,1.0,0.95536,0.26391,1.04164
2024-10-31,Other,ASGI,-1.0,1.0,1.74088,0.23937,0.39847
2024-10-31,CS,ASGN,-0.41682,0.43822,2.88282,0.4579,1.21286
2024-10-31,CS,ASH,-0.40168,0.51783,29.55226,0.44773,0.78691
2024-10-31,Other,ASHR,-1.0,1.0,17.87611,0.47524,0.17481
2024-10-31,Other,ASHS,-1.0,1.0,13.60727,0.6034,0.30211
2024-10-31,Other,ASIA,-1.0,1.0,1.37519,0.27646,0.88795
2024-10-31,CS,ASIX,-0.54315,0.50466,4.12105,0.63105,0.86676
2024-10-31,CS,ASLE,-0.75861,0.59668,11.66569,0.95402,1.36507
2024-10-31,CS,ASM,-0.57754,0.92418,3.31621,1.00369,1.77128
2024-10-31,CS,ASMB,-0.72976,0.72253,2.44075,0.9496,1.05262
2024-10-31,Other,ASMF,-1.0,1.0,1.32187,0.20078,0.58397
2024-10-31,Other,ASML,-1.0,1.0,6.28499,0.72699,2.45372
2024-10-31,Other,ASND,-1.0,1.0,7.98659,0.66727,0.80076
2024-10-31,CS,ASNS,-1.39482,1.0,230.3689,11.14755,5.9005
2024-10-31,CS,ASO,-0.45337,0.53951,1.4286,0.60161,1.17017
2024-10-31,CS,ASPI,-0.7613,1.33377,2.0733,1.55957,2.31418
2024-10-31,CS,ASPN,-0.71879,1.46281,31.17716,1.4804,3.06887
2024-10-31,CS,ASPS,-0.8238,0.96445,4.41846,1.33021,-0.54237
2024-10-31,Other,ASR,-1.0,1.0,45.41973,0.63849,0.90804
2024-10-31,CS,ASRT,-1.0528,0.95988,14.98609,1.44477,1.82959
2024-10-31,CS,ASRV,-0.61849,0.61659,1.83543,0.78673,0.32363
2024-10-31,CS,ASST,-1.0,1.0,18.70707,3.23683,-0.41046
2024-10-31,CS,ASTC,-0.70662,0.76826,7.68447,0.9452,0.33852
2024-10-31,CS,ASTE,-0.58182,0.50899,15.09321,0.62722,1.2456
2024-10-31,CS,ASTH,-0.42623,0.6654,12.22959,0.64017,1.00052
2024-10-31,CS,ASTI,-1.0,1.0,15.3618,2.64997,0.33081
2024-10-31,CS,ASTL,-0.39949,0.59697,4.39653,0.58214,0.85217
2024-10-31,Other,ASTLW,-1.0,1.0,1.69632,1.21689,1.18451
2024-10-31,CS,ASTS,-1.04511,1.0,19.89614,2.34801,2.44065
2024-10-31,CS,ASUR,-0.72046,0.52519,11.51933,0.72709,0.60113
2024-10-31,Other,ASX,-1.0,1.0,1.85184,0.56395,1.86102
2024-10-31,CS,ASYS,-0.86044,0.89583,16.99857,1.11174,0.53744
2024-10-31,CS,ATAI,-0.64084,1.14738,4.00715,1.38045,1.77102
2024-10-31,Other,ATAT,-1.0,1.0,4.33753,0.64247,0.83006
2024-10-31,CS,ATCH,-1.0,1.0,41.67893,3.88859,1.87517
2024-10-31,Other,ATCOL,-1.0,1.0,1.59218,0.13214,0.00881
2024-10-31,Other,ATCOpD,-1.0,1.0,5.78239,0.22926,0.03641
2024-10-31,Other,ATCOpH,-1.0,1.0,9.90133,0.17989,0.0296
2024-10-31,CS,ATEC,-0.98335,1.24168,32.64252,1.33837,1.03778
